,formatted_address,input_string,latitude,longitude,name,number_of_results,price_level,rating,status
2543,"1468 Hyde St, San Francisco, CA 94109, USA",hot sauce and panko,37.7945252,-122.4179501,Hot Sauce and Panko To Go,1,1.0,4.8,OK
2544,"126 Sutter St, San Francisco, CA 94104, USA",the meatball bar,37.790078,-122.402794,The Meatball Bar,1,2.0,4.2,OK
2545,"739 Bryant St, San Francisco, CA 94107, USA",makaseru sf,37.7769018,-122.4009546,Makaseru SF,1,,0.0,OK
2546,"1700 Owens St, San Francisco, CA 94158, USA",poke life,37.7670806,-122.3939234,Poke Life,1,,4.4,OK
2547,"1002 16th St, San Francisco, CA 94107, USA",boba guys,37.7665419,-122.39716,Boba Guys Potrero,1,1.0,4.5,OK
2548,"52 Belden Pl, San Francisco, CA 94104, USA",toy soldier,37.7910009,-122.4035876,Toy Soldier,1,,4.0,OK
2549,"993 North Point St, San Francisco, CA 94109, USA",passion peruana llc,37.8051901,-122.4233818,passion peruana,1,,4.5,OK
2550,"5 Masonic Ave, San Francisco, CA 94118, USA",moz cafe sfinc,37.78214,-122.4479402,Mo'z Cafe,1,2.0,3.8,OK
2551,"343 Sansome St #150, San Francisco, CA 94104, USA",torshi mexiterranean,37.7936467,-122.4020535,Torshi Mexiterranean,1,,3.7,OK
2552,"2360 Van Ness Ave, San Francisco, CA 94109, USA",tamalitos catering,37.797532,-122.423499,Tamalitos Catering,2,,5.0,OK
2553,"450 Hayes St, San Francisco, CA 94117, USA",a mano,37.776917,-122.423859,a Mano,1,2.0,4.3,OK
2554,"865 Market St #10, San Francisco, CA 94103, USA",koja kitchen,37.7841179,-122.4064352,KoJa Kitchen,1,1.0,4.1,OK
2555,"2226 Polk St, San Francisco, CA 94109, USA",troy greek cuisin,37.7973557,-122.4217954,Troy Greek Cuisine,2,2.0,4.0,OK
2556,"103 Horn Ave, San Francisco, CA 94124, USA",trop bon catering,37.7267232,-122.3656354,Eclectic Cookery,1,,4.9,OK
2557,"116 Montgomery St, San Francisco, CA 94104, USA",proper food,37.790377,-122.4019257,Proper Food,1,,4.7,OK
2558,"2031 Chestnut St, San Francisco, CA 94123, USA",asian box,37.8006311,-122.4368032,Asian Box,1,1.0,4.7,OK
2559,,salty sweet,,,,0,,,ZERO_RESULTS
2560,"5249 Mission St, San Francisco, CA 94112, USA",mission asia noodle,37.71464599999999,-122.442287,Mission Asia Noodle,1,,4.7,OK
2561,"498 Sanchez St, San Francisco, CA 94114, USA",le marais bakery castro,37.7612879,-122.4307831,Le Marais Bakery,1,2.0,4.1,OK
2562,"3334 18th St, San Francisco, CA 94110, USA",18th street commissary inc,37.76217159999999,-122.4179865,18th Street Commissary Inc,1,,0.0,OK
2563,"2200 Mason St, San Francisco, CA 94133, USA",caffe capriccio,37.80396,-122.4131219,Caffe Capriccio,1,1.0,4.5,OK
2564,"836 Clement St, San Francisco, CA 94118, USA",lime tree,37.782986,-122.468337,Lime Tree,2,,4.3,OK
2565,"2962 24th St, San Francisco, CA 94110, USA",top round roast beef,37.7529172,-122.4114323,Top Round Roast Beef,1,1.0,4.6,OK
2566,"450 Irving St A, San Francisco, CA 94122, USA",lime tree,37.7643232,-122.4627512,Lime Tree,2,1.0,4.3,OK
2567,"1145 Market St, San Francisco, CA 94103, USA",chez nous cafe,37.779401,-122.4132137,Chez Nous Cafe,1,1.0,4.9,OK
2568,"3913 24th St, San Francisco, CA 94114, USA",open kitchen,37.7514526,-122.4300389,Savor open kitchen,1,2.0,4.0,OK
2569,"650 Jackson St, San Francisco, CA 94133, USA",pot  noodle,37.7962013,-122.4060517,Pot & Noodle,1,2.0,4.0,OK
2570,"1501 Cortland Ave, San Francisco, CA 94110, USA",native catering sf,37.74000400000001,-122.409373,Native Catering SF,1,,0.0,OK
2571,"350 Mission St, San Francisco, CA 94105, USA",salesforce mission,37.7908574,-122.3966422,Salesforce East,1,,4.7,OK
2572,,jicama llc,,,,0,,,ZERO_RESULTS
2573,,grandmas deli and cafe #2,,,,0,,,REQUEST_DENIED
2574,"827 Sacramento St, San Francisco, CA 94108, USA",steap tea bar,37.7932518,-122.4066108,Steap Tea Bar,1,1.0,4.6,OK
2575,"239 Clement St, San Francisco, CA 94118, USA",pho huynh sang,37.78293800000001,-122.461911,PHO HUYNH SANG,1,,3.9,OK
2576,"265 Montgomery St, San Francisco, CA 94104, USA",joe  the juice,37.791833,-122.4027184,JOE & THE JUICE,1,2.0,4.2,OK
2577,"721 Lincoln Way, San Francisco, CA 94122, USA",sip tea room,37.7657721,-122.4658318,Sip Tea Room,1,1.0,4.6,OK
2578,"171 Stillman St, San Francisco, CA 94107, USA",goat hill pizza,37.7803986,-122.397831,Goat Hill Pizza,1,2.0,4.0,OK
2579,"540 Howard St, San Francisco, CA 94105, USA",hive coffee bar,37.787956,-122.3972472,Hive Coffee • Bar,1,,4.7,OK
2580,"270 5th St, San Francisco, CA 94103, USA",vitality bowls,37.7804842,-122.4039394,Vitality Bowls,1,2.0,3.9,OK
2581,"1446 Market St, San Francisco, CA 94102, USA",hazel southern bar and kitchen,37.776156,-122.418641,Hazel Southern Bar & Kitchen,1,2.0,4.4,OK
2582,"2495 San Bruno Ave, San Francisco, CA 94134, USA",ming hui dim sum,37.7305549,-122.4045879,Ming Hui Dim Sum,1,,4.5,OK
2583,"330 O'Farrell St, San Francisco, CA 94102, USA",ono sushi,37.78629129999999,-122.4103935,Ono Sushi,1,,4.1,OK
2584,"120 Montgomery St, San Francisco, CA 94104, USA",iku,37.790308,-122.402101,iKU Sushi,1,,4.0,OK
2585,"49 Kearny St, San Francisco, CA 94108, USA",enough tea  coffee,37.7885844,-122.4038369,ENOUGH TEA AND COFFEE,1,1.0,4.7,OK
2586,"64 14th St, San Francisco, CA 94103, USA",pink onion,37.76876980000001,-122.4148819,Pink Onion,1,2.0,4.8,OK
2587,"432 Geary St, San Francisco, CA 94102, USA",amami llc,37.7871942,-122.4104575,Amami,1,,4.4,OK
2588,"1140 Ocean Ave, San Francisco, CA 94112, USA",pakwan restaurant,37.7236155,-122.4539485,Pakwan Restaurant,1,,4.3,OK
2589,"678, 3034, Chenery St, San Francisco, CA 94131, United States",tekka house,37.7346444,-122.433661,Tekka House,1,,4.1,OK
2590,"2801 Folsom St, San Francisco, CA 94110, USA",alma cocina,37.7523758,-122.4138638,Alma Cocina,1,2.0,4.3,OK
2591,"1250 Ocean Ave, San Francisco, CA 94112, USA",poke bowl,37.7239527,-122.4557853,Poke Bowl,1,1.0,4.4,OK
2592,"2960 Clement St, San Francisco, CA 94121, USA",saltroot cafe,37.7818872,-122.4911466,Saltroot Café,1,1.0,4.9,OK
2593,"50 California St, San Francisco, CA 94111, USA",joe  the juice 50 california,37.7942088,-122.3975451,JOE & THE JUICE,1,2.0,3.8,OK
2594,"560 Balboa St, San Francisco, CA 94118, USA",wok this way,37.777341,-122.4648344,Wok This Way,1,,4.2,OK
2595,"2109 Clement St, San Francisco, CA 94121, USA",delish dish kitchen inc,37.7819601,-122.4819719,Delish Dish Kitchen,1,,4.1,OK
2596,"401 Cortland Ave, San Francisco, CA 94110, USA",epicurean at mercy high school,37.739329,-122.41764,The Epicurean Trader,1,,4.6,OK
2597,"1235 Van Ness Ave, San Francisco, CA 94109, USA",abc falafel,37.7872136,-122.4220038,ABC Falafel,1,,4.6,OK
2598,"1717 17th St, San Francisco, CA 94103, USA",milkbomb ice cream,37.764478,-122.401182,Milkbomb Ice Cream,1,1.0,4.6,OK
2599,"615 Sacramento St, San Francisco, CA 94111, USA",crown  acre,37.7935846,-122.4034315,Crown & Acre,1,,4.4,OK
2600,"2299 Market St, San Francisco, CA 94114, USA",ritual coffee,37.7640564,-122.4328481,Ritual Coffee Roasters,1,1.0,4.7,OK
2601,"3334 18th St, San Francisco, CA 94110, USA",tartine commissary,37.76217159999999,-122.4179865,18th Street Commissary Inc,2,,0.0,OK
2602,"3130 Fillmore St, San Francisco, CA 94123, USA",mixt greens,37.7986143,-122.4356218,Mixt,1,,4.4,OK
2603,"3741 Geary Blvd, San Francisco, CA 94118, USA",general tso kitchen inc,37.7809779,-122.4596285,General Tso's Kitchen,1,,4.0,OK
2604,"1105 University Ave, Berkeley, CA 94702, USA",subway sandwiches 67223,37.8693548,-122.2917257,Subway Restaurants,1,1.0,3.2,OK
2605,"3301 Buchanan St, San Francisco, CA 94123, USA",jakes steaks,37.800613,-122.432967,Jake's Steaks,1,1.0,4.3,OK
2606,"984 Gilman Ave, San Francisco, CA 94124, USA",two jacks,37.7180031,-122.3877046,Two Jack's,2,1.0,4.1,OK
2607,"753 Alabama St, San Francisco, CA 94110, USA",true laurel,37.7595126,-122.411448,True Laurel,1,2.0,4.6,OK
2608,"2721, 1939 Ocean Ave, San Francisco, CA 94127, United States",kaisen don,37.7253968,-122.4632669,Kaisen DON,1,2.0,4.4,OK
2609,"3215 Mission St, San Francisco, CA 94110, USA",outer orbit,37.7452526,-122.4198439,Outer Orbit,1,,0.0,OK
2610,"1875 Union St, San Francisco, CA 94123, USA",hollow cow,37.7975949,-122.4300393,Hollow Cow,1,2.0,4.1,OK
2611,"25 Maiden Ln, San Francisco, CA 94108, USA",iron horse,37.7883185,-122.404011,Iron Horse Cocktails,2,1.0,4.5,OK
2612,"1796 Union St, San Francisco, CA 94123, USA",lite bite inc,37.7980771,-122.4288157,Lite Bite,2,1.0,4.5,OK
2613,"1819 Market St, San Francisco, CA 94103, USA",izakaya roku,37.7712504,-122.4238552,Izakaya Roku,1,2.0,4.3,OK
2614,,starbucks coffee#28986,,,,0,,,REQUEST_DENIED
2615,,noodle girl llc,,,,0,,,ZERO_RESULTS
2616,"1650 Balboa St, San Francisco, CA 94121, USA",kaiju cooks,37.7767972,-122.4767905,Kaiju Cooks,1,,4.5,OK
2617,"433 Precita Ave, San Francisco, CA 94110, USA",doma sushi bar,37.7474289,-122.4106557,Doma Sushi,1,2.0,4.9,OK
2618,"3515 20th St A, San Francisco, CA 94110, USA",little kite,37.7584217,-122.4195981,Little Kite,1,1.0,3.4,OK
2619,"2201 Union St, San Francisco, CA 94123, USA",loving cup,37.7969704,-122.4356412,Loving Cup,1,1.0,4.1,OK
2620,"2331 Mission St, San Francisco, CA 94110, USA",barrel proof,37.7597057,-122.4189591,Barrel Proof,1,,4.6,OK
2621,"517 Hayes St, San Francisco, CA 94102, USA",souvla catering,37.7764558,-122.4250073,Souvla,1,1.0,4.5,OK
2622,"1030 Hyde St, San Francisco, CA 94109, USA",nourish cafe,37.79049699999999,-122.4171889,Nourish Cafe,2,1.0,4.4,OK
2623,"1020 Market St, San Francisco, CA 94102, USA",dosa allee,37.782054,-122.410932,Dosa Allee,1,2.0,4.1,OK
2624,"2213 Fillmore St, San Francisco, CA 94115, USA",joe  the juice 2213 fillmore,37.7900853,-122.4343567,JOE & THE JUICE,1,2.0,4.1,OK
2625,"2565 Mission St, San Francisco, CA 94110, USA",mission street sports bar sf,37.7561132,-122.4185063,Mission Street Sports Bar,1,,4.8,OK
2626,"1247, 2154 Mission St, San Francisco, CA 94110, United States",indian palace,37.7625091,-122.419692,Indian Palace,1,1.0,3.9,OK
2627,"217 Montgomery St, San Francisco, CA 94104, USA",peets coffee and tea,37.79082400000001,-122.402512,Peet's Coffee,1,1.0,4.1,OK
2628,"838 Divisadero St, San Francisco, CA 94117, USA",che fico,37.777452,-122.4380092,Che Fico,1,3.0,4.2,OK
2629,"925 Market St, San Francisco, CA 94103, USA",the melt,37.783308,-122.408452,The Melt,2,,4.1,OK
2630,"236 W Portal Ave, San Francisco, CA 94127, USA",aroma buena catering inc,37.738689,-122.4686721,Aroma Buena Catering,1,,0.0,OK
2631,"145 S Hill Dr, Brisbane, CA 94005, USA",meat by pete,37.6885729,-122.4174007,Del Monte Meat Co,2,,3.3,OK
2632,"2311 Clement St, San Francisco, CA 94121, USA",grill spot,37.7819186,-122.4840507,Grill Spot,1,,4.4,OK
2633,"3240 Geary Blvd, San Francisco, CA 94118, USA",internos wine cafe,37.7818633,-122.4539139,Internos,1,2.0,4.3,OK
2634,"1998 Union St, San Francisco, CA 94123, USA",gio gelati,37.7976958,-122.4321286,Gio Gelati,1,1.0,4.7,OK
2635,"3401 California St, San Francisco, CA 94118, USA",beautifull llc,37.7866085,-122.4502521,Beautifull,1,2.0,4.2,OK
2636,"1016 Bryant St, San Francisco, CA 94103, USA",henrys hunan restaurant,37.7722532,-122.4075852,Henry's Hunan,1,1.0,3.8,OK
2637,"3452 Mission St, San Francisco, CA 94110, USA",mandarin house sf,37.741534,-122.422811,Mandarin House SF,1,,4.0,OK
2638,"3251 20th Ave #184, San Francisco, CA 94132, USA",marugame udon,37.7275131,-122.4765656,MARUGAME UDON,1,1.0,4.3,OK
2639,"33 The Embarcadero, San Francisco, CA 94133, USA",queens louisiana poboy cafe llc,37.8069445,-122.405757,Queen's Louisiana Po-Boy Cafe,2,1.0,4.0,OK
2640,"1311 Noriega St, San Francisco, CA 94122, USA",china north dumpling,37.7540577,-122.4779414,CHINA NORTH DUMPLING INC,1,1.0,4.2,OK
2641,"1310 Noriega St, San Francisco, CA 94122, USA",smoky man,37.7543695,-122.4777883,Smoky Man,1,,4.2,OK
2642,,bluestar refreshment servicesuber technologies inc,,,,0,,,ZERO_RESULTS
2643,"480 6th St, San Francisco, CA 94103, USA",japanese house,37.7762247,-122.403096,Japanese House,1,,4.4,OK
2644,"12601 N. CLEMENTS ROAD, Linden, CA 95236, United States",hidden star orchards,38.1208717,-121.0825216,Hidden Star Orchards,1,,3.4,OK
2645,,starbucks coffee#49304,,,,0,,,REQUEST_DENIED
2646,"227 Front St, San Francisco, CA 94111, USA",bluestone lane,37.7937839,-122.3991206,Bluestone Lane,2,2.0,4.5,OK
2647,"2668 San Bruno Ave, San Francisco, CA 94134, USA",sunshine wheatfield dim sum,37.7277783,-122.4038234,Fancy Wheat Field Bakery,1,,4.2,OK
2648,"1401 Powell St, San Francisco, CA 94133, USA",enter the cafe,37.7975607,-122.4104948,Enter The Cafe,1,1.0,4.8,OK
2649,"426 Larkin St, San Francisco, CA 94102, USA",hello sandwich  noodle,37.7818946,-122.4171012,Hello Sandwich Noodle,1,,4.8,OK
2650,"1298 Church St, San Francisco, CA 94114, USA",le cupboard,37.7502093,-122.4275421,leCupboard Café,1,1.0,4.8,OK
2651,"1020 Valencia St, San Francisco, CA 94110, USA",flor de cafe,37.7565044,-122.4212745,Flor de Café,1,1.0,4.8,OK
2652,"San Francisco, CA 94131, USA",heavenly cafe,37.74383950000001,-122.4401008,Heavenly Cafe,1,,5.0,OK
2653,"2531 San Bruno Ave, San Francisco, CA 94134, USA",taqueria gonzalez,37.7297774,-122.4043824,Taqueria Gonzalez,1,,4.4,OK
2654,"550 15th St, San Francisco, CA 94110, USA",mayahs restaurant cafe,37.767273,-122.4064356,Mayah’s Restaurant Cafe,1,,4.3,OK
2655,,obour foods llc,,,,0,,,ZERO_RESULTS
2656,"2545 Ocean Ave, San Francisco, CA 94132, USA",ocean thai,37.73136050000001,-122.4730779,Ocean Thai Restaurant,1,,4.3,OK
2657,"2966 Mission St, San Francisco, CA 94110, USA",old jerusalem restaurant inc,37.7495007,-122.4184218,Old Jerusalem,1,2.0,4.4,OK
2658,"1155 Battery St, San Francisco, CA 94111, USA",lifeworks  levis,37.801647,-122.4023312,Levi's Store at Levi's Plaza,1,,4.3,OK
2659,"2257 Mason St, San Francisco, CA 94133, USA",cilantro sf taqueria,37.8045027,-122.4135687,Cilantro SF Taqueria,1,,4.1,OK
2660,,barranco catering,,,,0,,,ZERO_RESULTS
2661,"262 Divisadero St, San Francisco, CA 94117, USA",native twins coffee,37.7716078,-122.4368614,Native Twins Coffee,1,1.0,4.5,OK
2662,"1521 Eddy St, San Francisco, CA 94115, USA",fillmore social club,37.7811937,-122.4329097,Fillmore Social Club,1,2.0,4.5,OK
2663,"3489 16th St, San Francisco, CA 94114, USA",u dessert story,37.7642699,-122.4305713,U:Dessert Story,1,,4.7,OK
2664,"70 Leidesdorff St, San Francisco, CA 94104, USA",local roots leidesdorff,37.792741,-122.4018197,Local Roots,1,,5.0,OK
2665,"4238 18th St, San Francisco, CA 94114, USA",naan n curry,37.7609813,-122.4367684,Naan N Curry,1,,3.9,OK
2666,"1077 Mission St, San Francisco, CA 94103, USA",the board,37.7794599,-122.410275,The Board,1,1.0,4.9,OK
2667,"2365 Chestnut St, San Francisco, CA 94123, USA",wago sushi,37.799848,-122.442254,Wago Sushi SF,1,2.0,4.5,OK
2668,"601 Van Ness Ave, San Francisco, CA 94102, USA",cool cravings ii llc,37.781656,-122.421975,Cool Cravings Cafe and Deli,2,,4.1,OK
2669,"917 Folsom St, San Francisco, CA 94107, USA",pine tar grill and bar,37.7797596,-122.4035876,Pine Tar Grill and Bar,1,,4.3,OK
2670,"1365 Fillmore St, San Francisco, CA 94115, USA",merchant roots,37.7821274,-122.4327041,Merchant Roots,1,,4.3,OK
2671,"1160 Howard St, San Francisco, CA 94103, USA",vive la tarte,37.777049,-122.410983,Vive La Tarte,1,2.0,4.6,OK
2672,"1581 Webster St #175, San Francisco, CA 94115, USA",matcha cafe maiko,37.7850458,-122.4320932,Matcha Cafe Maiko,1,1.0,4.6,OK
2673,"1115 Clement St, San Francisco, CA 94118, USA",dnm hot pot,37.7824776,-122.4712482,DNM Hot Pot,1,2.0,4.8,OK
2674,"1300 Ocean Ave, San Francisco, CA 94112, USA",go go 7,37.7241505,-122.4566559,Go Go 7,1,,4.3,OK
2675,"449 Castro St, San Francisco, CA 94114, USA",park gyros castro,37.761738,-122.434825,Park Gyros Castro,1,1.0,4.3,OK
2676,"304 Alida Way, South San Francisco, CA 94080, USA",binka bites,37.64302259999999,-122.4264253,Binka Bites,1,,4.5,OK
2677,,somos coffee llc,,,,0,,,ZERO_RESULTS
2678,"121 Spear St, San Francisco, CA 94105, USA",big fish little fish poke,37.792012,-122.3928203,Big Fish Little Fish,1,1.0,4.3,OK
2679,"2172 Market St, San Francisco, CA 94114, USA",wooden spoon,37.7666161,-122.430392,Wooden Spoon,1,,4.9,OK
2680,"519 Columbus Ave, San Francisco, CA 94133, USA",losteria del forno,37.799736,-122.4096355,L'Osteria del Forno,1,2.0,4.0,OK
2681,"203 Folsom St, San Francisco, CA 94105, USA",kikka at woodlands market,37.7890343,-122.3920102,Woodlands Market,1,,4.2,OK
2682,"1799 Church St, San Francisco, CA 94131, USA",cafe xo noe valley llc,37.7423043,-122.4263855,Cafe XO,1,1.0,4.4,OK
2683,"5338 Geary Blvd, San Francisco, CA 94121, USA",naya cafe,37.7806298,-122.4768403,Na Ya Dessert House,1,,4.3,OK
2684,"39144 Paseo Padre Pkwy, Fremont, CA 94538, USA",eden silk road sf,37.5543031,-121.9803656,Eden Silk Road,2,2.0,4.1,OK
2685,,starbucks coffee#5431,,,,0,,,REQUEST_DENIED
2686,"3251 20th Ave, San Francisco, CA 94132, USA",tenroku ramen,37.7280817,-122.4770808,Tenroku Ramen,1,,3.0,OK
2687,"2415, 2434 Mission St, San Francisco, CA 94110, United States",lotus sf,37.7579881,-122.4192779,Lotus SF,1,2.0,4.7,OK
2688,"260 Valencia St, San Francisco, CA 94103, USA",paulines pizza,37.7686806,-122.4225294,Pauline's Pizza,1,2.0,4.1,OK
2689,"791 Haight St, San Francisco, CA 94117, USA",fk frozen custard,37.7714216,-122.4351526,FK Frozen Custard,1,,4.9,OK
2690,"2603, 4587 Mission St, San Francisco, CA 94112, United States",double shot coffee,37.7248062,-122.4344223,Double Shot Coffee,1,1.0,4.5,OK
2691,"180 Montgomery St #100, San Francisco, CA 94104, USA",workshop cafe inc,37.790703,-122.402119,Workshop Cafe FiDi,2,,4.2,OK
2692,"103 Waverly Pl, San Francisco, CA 94108, USA",cool tea bar waverly,37.79430929999999,-122.4069246,Cool Tea Bar,1,1.0,4.4,OK
2693,"586 Hayes St, San Francisco, CA 94102, USA",salt  straw,37.7766273,-122.4261659,Salt & Straw,2,2.0,4.7,OK
2694,"5801 Geary Blvd, San Francisco, CA 94121, USA",hodala restaurant,37.7800053,-122.4816843,HoDaLa,1,,4.3,OK
2695,"1436 Howard St, San Francisco, CA 94103, USA",vbowls llc,37.77382679999999,-122.4151077,I C A Kitchen Llc,1,,0.0,OK
2696,"919 Kearny St, San Francisco, CA 94133, USA",house of nanking,37.7964791,-122.4053898,House of Nanking,1,2.0,4.1,OK
2697,"710 Kearny St, San Francisco, CA 94108, USA",joy hing bbq noodle house,37.7947197,-122.4046932,Joy Hing B.B.Q. Noodle,1,1.0,3.8,OK
2698,"2515, 2815 California St, San Francisco, CA 94115, United States",tea hut,37.7879039,-122.440741,Tea Hut,1,1.0,4.4,OK
2699,,tilak gurung dba spicy bites,,,,0,,,ZERO_RESULTS
2700,"910 Broderick St #2, San Francisco, CA 94115, USA",stag dining group,37.778989,-122.440073,Stag Dining - Catering Services | Corporate Event Planning | Event Management Company,1,,5.0,OK
2701,"45, Jalan Radin, Sri Petaling, 57000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",clean bites,3.066457,101.692597,Cleanbites Malaysia,1,,4.0,OK
2702,"2428 Clement St, San Francisco, CA 94121, USA",taste of formosa inc,37.7821201,-122.4854346,Taste of Formosa Restaurant,1,2.0,4.0,OK
2703,"544 Excelsior Ave, San Francisco, CA 94112, USA",don chuys meximercado,37.723965,-122.4290574,Don Chuys Mexi-Mercado,1,1.0,4.5,OK
2704,,olive catering,,,,0,,,ZERO_RESULTS
2705,"3720, 1525 Folsom St, San Francisco, CA 94103, United States",cafe v corporation,37.7715205,-122.4142571,V Cafe,1,1.0,4.1,OK
2706,"5114, 5114, 145 Columbus Ave, San Francisco, CA 94133, United States",the danish  donut corner,37.7968752,-122.4054908,The Danish & Donut Corner,1,1.0,4.2,OK
2707,"800 Diamond St, San Francisco, CA 94114, USA",rabbit hole cafe,37.7510732,-122.4364667,The Rabbit Hole,2,,5.0,OK
2708,"450 Mission St, San Francisco, CA 94105, USA",bonito poke,37.7901391,-122.3974545,Truck Stop,1,,3.9,OK
2709,"1454 Grant Ave, San Francisco, CA 94133, USA",cafe josephine,37.8004764,-122.4073853,Cafe Jacqueline,1,3.0,4.6,OK
2710,"1105 University Ave, Berkeley, CA 94702, USA",subway sandwiches 6985,37.8693548,-122.2917257,Subway Restaurants,1,1.0,3.2,OK
2711,"3520A 20th St, San Francisco, CA 94110, USA",candi me,37.7587166,-122.4197594,Candi Me,1,,4.8,OK
2712,"3920 Geary Blvd, San Francisco, CA 94118, USA",irelands 32,37.7813341,-122.4614317,Ireland's 32,1,1.0,4.2,OK
2713,,mermaid poke,,,,0,,,ZERO_RESULTS
2714,"4841 Mission St, San Francisco, CA 94110, USA",subway 43108,37.7208635,-122.4374567,Subway Restaurants,1,1.0,3.9,OK
2715,"1489 Folsom St, San Francisco, CA 94103, USA",basil canteen,37.77191,-122.413734,Basil Canteen,1,2.0,4.4,OK
2716,"1828 Divisadero St, San Francisco, CA 94115, USA",yum yum hunan,37.786679,-122.439898,Yum Yum Hunan,1,1.0,3.7,OK
2717,"1708 Church St, San Francisco, CA 94131, USA",henrys hunan restaurant,37.7434385,-122.4268984,Henry's Hunan,1,1.0,4.5,OK
2718,"6003 Geary Blvd, San Francisco, CA 94121, USA",sugarcane sf,37.77951420000001,-122.4935507,Sugarcane SF,1,,4.8,OK
2719,"5030 Geary Blvd, San Francisco, CA 94118, USA",l and o bagels,37.7808649,-122.4735139,House of Bagels - San Francisco,1,1.0,4.2,OK
2720,"335 Noe St, San Francisco, CA 94114, USA",mr fu kitchen inc,37.763551,-122.43276,Mr. Fu Kitchen,1,1.0,4.5,OK
2721,"1323 Columbus Ave, San Francisco, CA 94133, USA",eight am,37.8062933,-122.4192515,eight am,1,,4.6,OK
