,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
13,ROOFTOP,"340 Grove St, San Francisco, CA 94102, USA",ChIJT23Q8JiAhYARRTWhaVPWSfI,"340 grove st, San Francisco, CA, 94102",37.7781134,-122.422152,1,94102,OK,street_address
14,ROOFTOP,"1031 Ocean Ave, San Francisco, CA 94112, USA",ChIJGwh2tix8j4ARCLIuQj09aXs,"1031 ocean ave, San Francisco, CA, 94112",37.7231141,-122.4536903,1,94112,OK,premise
15,ROOFTOP,"517 Castro St, San Francisco, CA 94114, USA",ChIJxV0bJht-j4ARg_N99eBWUIU,"517 castro st, San Francisco, CA, 94114",37.76051830000001,-122.4346253,1,94114,OK,premise
16,ROOFTOP,"1018 Taraval, San Francisco, CA 94116, USA",ChIJ1TG_sJF9j4AR_Lo62UlmTWI,"1018 taraval st, San Francisco, CA, 94116",37.7431851,-122.4772686,1,94116,OK,street_address
17,ROOFTOP,"1101 Geary Blvd, San Francisco, CA 94109, USA",ChIJx1hSeJaAhYARCjj-ETITKkM,"1101 geary blvd, San Francisco, CA, 94109",37.785533,-122.4217955,1,94109,OK,premise
18,ROOFTOP,"406 Dewey Blvd, San Francisco, CA 94116, USA",ChIJp141c-99j4ARwZimzmRq6-Y,"406 dewey blvd, San Francisco, CA, 94116",37.7474148,-122.4595907,1,94116,OK,street_address
19,ROOFTOP,"406 Dewey Blvd, San Francisco, CA 94116, USA",ChIJp141c-99j4ARwZimzmRq6-Y,"406 dewey bl, San Francisco, CA, 94116",37.7474148,-122.4595907,1,94116,OK,street_address
20,ROOFTOP,"2948 Folsom St, San Francisco, CA 94110, USA",ChIJhTCodEZ-j4ARNHaiPHM5V3s,"2948 folsom st, San Francisco, CA, 9411",37.7501803,-122.4140972,2,94110,OK,"establishment,point_of_interest"
21,ROOFTOP,"331 Cortland Ave, San Francisco, CA 94110, USA",ChIJFXPv_Vt-j4ARa4QfIIbkMd0,"331 cortland ave, San Francisco, CA, 9411",37.7393606,-122.4180022,2,94110,OK,"bakery,establishment,food,grocery_or_supermarket,point_of_interest,store"
22,ROOFTOP,"941 Kearny St, San Francisco, CA 94133, USA",ChIJTT1A6vSAhYARbYu_5_V4y40,"941 kearny st, San Francisco, CA, 94133",37.7966798,-122.4054378,1,94133,OK,street_address
23,ROOFTOP,"555 California St, San Francisco, CA 94104, USA",ChIJgVDtsouAhYARvYch9NRWjkI,"555 california st concours, San Francisco, CA, 94104",37.792062,-122.4037148,1,94104,OK,"establishment,point_of_interest"
24,ROOFTOP,"555 California St, San Francisco, CA 94104, USA",ChIJ47fYMIqAhYARbgqBaPZoAJ4,"555 california st cncourse, San Francisco, CA, 94104",37.7920903,-122.4036761,1,94104,OK,premise
25,ROOFTOP,"900 North Point St k201, San Francisco, CA 94109, USA",EjZrMjAxLCA5MDAgTm9ydGggUG9pbnQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA5LCBVU0EiIBoeChYKFAoSCZsl1MPggIWAEeOyhFfcJbAtEgRrMjAx,"900 north point st k201, San Francisco, CA, 94109",37.8058745,-122.4229535,1,94109,OK,subpremise
26,ROOFTOP,"900 North Point St h104, San Francisco, CA 94109, USA",EjZoMTA0LCA5MDAgTm9ydGggUG9pbnQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA5LCBVU0EiIBoeChYKFAoSCZsl1MPggIWAEeOyhFfcJbAtEgRoMTA0,"900 north point st ste h104, San Francisco, CA, 94109",37.8058745,-122.4229535,1,94109,OK,subpremise
27,ROOFTOP,"1419 Haight St, San Francisco, CA 94117, USA",ChIJR2xRx6yAhYAReOoBaAo-DzA,"1419 haight st, San Francisco, CA, 94117",37.7700007,-122.4457826,1,94117,OK,street_address
28,ROOFTOP,"602 Hayes St, San Francisco, CA 94102, USA",ChIJyRnkU6KAhYARLCa9Ebvd2bM,"602 hayes st, San Francisco, CA, 94104",37.7767801,-122.4265958,1,94102,OK,premise
29,ROOFTOP,"845 Market St, San Francisco, CA 94103, USA",ChIJy4kpbIaAhYARnaAg1xAryzU,"845 market st, San Francisco, CA, 94103",37.784219,-122.406176,1,94103,OK,street_address
30,ROOFTOP,"900 North Point St, San Francisco, CA 94109, USA",ChIJmyXUw-CAhYAR47KEV9wlsC0,"900 north point, San Francisco, CA, 94109",37.8058745,-122.4229535,1,94109,OK,street_address
31,ROOFTOP,"698 Post St, San Francisco, CA 94109, USA",ChIJxR2K_JGAhYARukUAZNdAbBI,"698 post st, San Francicso, CA, 94109",37.7878433,-122.4131803,1,94109,OK,street_address
32,ROOFTOP,"698 Post St, San Francisco, CA 94109, USA",ChIJxR2K_JGAhYARukUAZNdAbBI,"698 post st, San Francisco, CA, 94109",37.7878433,-122.4131803,1,94109,OK,street_address
33,ROOFTOP,"1716 Divisadero St, San Francisco, CA 94115, USA",ChIJQw6nwsmAhYARcmnVhsVb-TE,"1716 divisadero st, San Francisco, CA, 94115",37.7855481,-122.4397984,1,94115,OK,street_address
34,ROOFTOP,"5401 59 30th St, San Francisco, CA 94110, USA",ChIJb_z3TF1-j4ARPcRblUMnl_o,"59 30th st, San Francisco, CA, 9411",37.7421991,-122.4231362,1,94110,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
35,ROOFTOP,"44 W Portal Ave, San Francisco, CA 94127, USA",ChIJUWPz-Op9j4ARaR6AXrVKAh4,"44 west portal ave, San Francisco, CA, 94127",37.7404634,-122.4665495,1,94127,OK,street_address
36,ROOFTOP,"2097 Mission St, San Francisco, CA 94110, USA",ChIJWdSGQyN-j4ARDC-VDZgvEeM,"2097 mission st, San Francisco, CA, 9411",37.7635034,-122.4193272,1,94110,OK,street_address
37,ROOFTOP,"2097 Mission St, San Francisco, CA 94110, USA",ChIJWdSGQyN-j4ARDC-VDZgvEeM,"2097 mission st, San Francisco, CA, 94103",37.7635034,-122.4193272,1,94110,OK,street_address
38,ROOFTOP,"98 Leland Ave, San Francisco, CA 94134, USA",ChIJxXaFoNl-j4ARjuMkTaDMJUg,"98 leland ave, San Francisco, CA, 94134",37.712002,-122.405456,1,94134,OK,street_address
39,ROOFTOP,"112 Waverly Pl, San Francisco, CA 94108, USA",ChIJZXpUV4uAhYARAoEzc2wy1kE,"112 waverly pl, San Francisco, CA, 94108",37.794477,-122.406743,1,94108,OK,street_address
40,ROOFTOP,"11 Phelan Ave rm 398, San Francisco, CA 94112, USA",EjNybSAzOTgsIDExIFBoZWxhbiBBdmUsIFNhbiBGcmFuY2lzY28sIENBIDk0MTEyLCBVU0EiIhogChYKFAoSCeFasaksfI-AEZdEQEwxZZQ5EgZybSAzOTg,"11 phelan ave rm 398, San Francisco, CA, 94112",37.7233708,-122.4524995,1,94112,OK,subpremise
41,ROOFTOP,"11 Phelan Ave, San Francisco, CA 94112, USA",ChIJ4VqxqSx8j4ARl0RATDFllDk,"11 phelan ave, San Francisco, CA, 94112",37.7233708,-122.4524995,1,94112,OK,street_address
42,ROOFTOP,"845 Market St #16, San Francisco, CA 94103, USA",Ei8xNiwgODQ1IE1hcmtldCBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMDMsIFVTQSIeGhwKFgoUChIJy4kpbIaAhYARnaAg1xAryzUSAjE2,"845 market st ste 16, San Francisco, CA, 94103",37.784219,-122.406176,1,94103,OK,subpremise
43,ROOFTOP,"1851 Noriega St, San Francisco, CA 94122, USA",ChIJaaEPoX2HhYARGfggBM6E_Kg,"1851 noriega st, San Francisco, CA, 94122",37.7536495,-122.4838289,1,94122,OK,premise
44,ROOFTOP,"3801 24th St, San Francisco, CA 94114, USA",ChIJV1Uy3RR-j4ARmC_WYGLyxFU,"3801 24th st, San Francisco, CA, 94114",37.7516116,-122.4276022,1,94114,OK,street_address
45,ROOFTOP,"1750 Cesar Chavez ste d, San Francisco, CA 94124, USA",EjZzdGUgZCwgMTc1MCBDZXNhciBDaGF2ZXosIFNhbiBGcmFuY2lzY28sIENBIDk0MTI0LCBVU0EiIRofChYKFAoSCcklpCOuf4-AEcs59-6dcuVrEgVzdGUgZA,"1750 cesar chavez  ste d, San+francisco, CA, 94124",37.750858,-122.394103,1,94124,OK,subpremise
46,ROOFTOP,"1750 Cesar Chavez J, San Francisco, CA 94124, USA",ChIJQSh_loXB0lQRg08jZHFBNiQ,"1750 cesar chavez  d, San+francisco, CA, 94124",37.7509618,-122.3944272,1,94124,OK,"establishment,point_of_interest"
47,ROOFTOP,"2763 Mission St, San Francisco, CA 94110, USA",ChIJP4oafxF_j4AR_o2irNinAk4,"2763 mission st, San Francisco, CA, 9411",37.7529366,-122.4183344,1,94110,OK,"establishment,food,point_of_interest,restaurant"
48,ROOFTOP,"653 Commercial St, San Francisco, CA 94111, USA",ChIJ-baA-4qAhYARAB4MJZHLQPk,"653 commercial st, San Francisco, CA, 94111",37.7939831,-122.4038752,1,94111,OK,premise
49,ROOFTOP,"3727 Geary Blvd, San Francisco, CA 94118, USA",ChIJHbv-NTiHhYARmHad9VXv4uk,"3727 geary blvd, San Francisco, CA, 94118",37.7809432,-122.4594401,1,94118,OK,premise
50,ROOFTOP,"295 Eddy St, San Francisco, CA 94102, USA",ChIJt6OH-I-AhYARcGTryP0tUYI,"295 eddy st, San Francisco, CA, 94102",37.7838528,-122.4122931,1,94102,OK,street_address
51,ROOFTOP,"2781 24th St, San Francisco, CA 94110, USA",ChIJB7yfQ0l-j4AR6ZkNlnZahrs,"2934 24th st, San Francisco, CA, 9411",37.7527857,-122.4079579,1,94110,OK,"establishment,point_of_interest"
52,ROOFTOP,"One Bush Plaza, 1 Bush St, San Francisco, CA 94104, USA",ChIJiyt0amKAhYAR7thq2rVj8w4,"1 bush st, San Francisco, CA, 94104",37.7910468,-122.4000474,1,94104,OK,premise
53,ROOFTOP,"505 Brannan St, San Francisco, CA 94107, USA",ChIJm_SJw9V_j4AR3zQth6wel3g,"505 brannan st, San Francisco, CA, 94107",37.7777551,-122.3969054,1,94107,OK,premise
54,ROOFTOP,"505 Brannan St, San Francisco, CA 94107, USA",ChIJm_SJw9V_j4AR3zQth6wel3g,"505 brannan st, San Francisco, CA, 94103",37.7777551,-122.3969054,1,94107,OK,premise
55,ROOFTOP,"846 Geary St, San Francisco, CA 94109, USA",ChIJs_wQQ5GAhYARspEBE5Gxhjg,"846 geary st, San Franisco, CA, 94109",37.786373,-122.417226,1,94109,OK,street_address
56,ROOFTOP,"846 Geary St, San Francisco, CA 94109, USA",ChIJs_wQQ5GAhYARspEBE5Gxhjg,"846 geary, San+francisco, CA, 94109",37.786373,-122.417226,1,94109,OK,street_address
57,ROOFTOP,"57 Walter U Lum Pl, San Francisco, CA 94108, USA",ChIJ-WZhSYuAhYAR9q8Y6SILY6g,"57 walter u lum pl, San Francisco, CA, 94108",37.7950194,-122.4059214,1,94108,OK,street_address
58,ROOFTOP,"503 Clement St, San Francisco, CA 94118, USA",ChIJWRnZEzyHhYAR3cHWSX0KsM0,"503 clement st, San Francisco, CA, 94118",37.7828277,-122.4645816,1,94118,OK,street_address
59,ROOFTOP,"432 Octavia St #1a, San Francisco, CA 94102, USA",EjAxYSwgNDMyIE9jdGF2aWEgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTAyLCBVU0EiHhocChYKFAoSCUHDUQqigIWAEUwbhypvpMFAEgIxYQ,"432 octavia st 1a, San Francisco, CA, 94102",37.7763813,-122.4241716,1,94102,OK,subpremise
60,ROOFTOP,"432 Octavia St, San Francisco, CA 94102, USA",ChIJQcNRCqKAhYARTBuHKm-kwUA,"432 octavia st, San Francisco, CA, 94102",37.7763813,-122.4241716,1,94102,OK,premise
61,ROOFTOP,"3331 24th St, San Francisco, CA 94110, USA",ChIJ__9PuEB-j4AR2Be2q7eXL5Q,"3331 24th st, San Francisco, CA, 9411",37.7520105,-122.4192514,1,94110,OK,"bar,establishment,food,point_of_interest,restaurant"
62,ROOFTOP,"4092 18th St, San Francisco, CA 94114, USA",ChIJQSKnMBt-j4ARNBgUuO4eq2s,"4092 18th street, San Francisco, CA, 94114",37.7611022,-122.4346032,1,94114,OK,street_address
63,ROOFTOP,"648 Pacific Ave, San Francisco, CA 94109, USA",ChIJE1hvhfSAhYAR7Oh2vaaGOSs,"648 pacific ave, San Francisco, CA, 94133",37.7970477,-122.4064596,1,94109,OK,street_address
64,ROOFTOP,"648 Pacific Ave, San Francisco, CA 94109, USA",ChIJE1hvhfSAhYAR7Oh2vaaGOSs,"648 pacific st, San+francisco, CA, 94133",37.7970477,-122.4064596,1,94109,OK,street_address
65,ROOFTOP,"355 11th St #100, San Francisco, CA 94103, USA",Ei4xMDAsIDM1NSAxMXRoIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwMywgVVNBIh8aHQoWChQKEgnDnGoqJn6PgBH3fbmo1uzgmhIDMTAw,"355 11th st ste 100, San Francisco, CA, 94103",37.7715427,-122.41288,1,94103,OK,subpremise
66,ROOFTOP,"100 Brannan St, San Francisco, CA 94105, USA",ChIJJ2URQXeAhYARg9M1qlfo_RA,"100 brannan st, San Francisco, CA, 94107",37.7851708,-122.3887624,1,94105,OK,premise
67,ROOFTOP,"1550 California St, San Francisco, CA 94109, USA",ChIJtQg4y5SAhYARocULkRKrjE8,"1550 california st, San Francisco, CA, 94109",37.7909273,-122.4200478,1,94109,OK,premise
68,ROOFTOP,"522 Jones St, San Francisco, CA 94102, USA",ChIJvXrg1JGAhYARyd0aQVQ7oSQ,"522 jones st, San Francisco, CA, 94102",37.7860601,-122.41288,1,94102,OK,premise
69,ROOFTOP,"701 Randolph St, San Francisco, CA 94132, USA",ChIJWRhi_jV8j4AR7gfGz8aa8ZI,"701 randolph st, San Francisco, CA, 94132",37.7140932,-122.4690813,1,94132,OK,premise
70,ROOFTOP,"3111 24th St, San Francisco, CA 94110, USA",ChIJIWGbtEd-j4ARqgjnNv2cUgE,"3111 24th st, San Francisco, CA, 9411",37.7522761,-122.4144939,1,94110,OK,"establishment,food,point_of_interest,restaurant"
71,ROOFTOP,"3244 Scott St, San Francisco, CA 94123, USA",ChIJSbvKqdaAhYARJZlGjKRxM-U,"3244 scott st, San Francisco, CA, 94123",37.7998845,-122.4409186,1,94123,OK,street_address
72,ROOFTOP,"3915 24th St, San Francisco, CA 94114, USA",ChIJYXvtYxN-j4ARJcJcVwM2P6c,"3915 24th st, San Francisco, CA, 94114",37.75142090000001,-122.4300687,1,94114,OK,premise
73,ROOFTOP,"160 14th St, San Francisco, CA 94103, USA",ChIJd2MDmCZ-j4ARIOI_zC2wHLE,"160 14th street st, San Francisco, CA, 94103",37.7686532,-122.4169507,1,94103,OK,premise
74,ROOFTOP,"708 Kearny St, San Francisco, CA 94108, USA",ChIJ0yWwI4uAhYARBt_X1MBCZPM,"708 kearny st, San Francisco, CA, 94108",37.7946661,-122.4046908,1,94108,OK,street_address
75,ROOFTOP,"1820 Clement St, San Francisco, CA 94121, USA",ChIJPSTVnRqHhYARKaouLcZZ18Q,"1820 clement st, San Francisco, CA, 94121",37.7824502,-122.4789427,1,94121,OK,premise
76,ROOFTOP,"422 Haight St, San Francisco, CA 94117, USA",ChIJNa7rNqGAhYAR4ycQXWvRv9Y,"422 haight st., San Francisco, CA, 94117",37.7724268,-122.4292973,1,94117,OK,street_address
77,ROOFTOP,"422 Haight St, San Francisco, CA 94117, USA",ChIJNa7rNqGAhYAR4ycQXWvRv9Y,"422 haight st, San Francisco, CA, 94117",37.7724268,-122.4292973,1,94117,OK,street_address
78,ROOFTOP,"1252 Valencia St, San Francisco, CA 94110, USA",ChIJrxnMfj9-j4ARiUPyha-IckA,"1252 valencia st, San Francisco, CA, 9411",37.7528327,-122.4210038,2,94110,OK,"establishment,point_of_interest"
79,ROOFTOP,"711 Fillmore St, San Francisco, CA 94117, USA",ChIJc4068qSAhYAR2IDeVUekDA4,"711 fillmore st, San Francisco, CA, 94117",37.7760343,-122.4314537,1,94117,OK,street_address
80,ROOFTOP,"428 11th St, San Francisco, CA 94103, USA",ChIJIe54sih-j4ARGjPr0e4s1S4,"428 11th st, San Francisco, CA, 94109",37.769779,-122.4120171,1,94103,OK,premise
81,ROOFTOP,"1737 Post St #370, San Francisco, CA 94115, USA",Ei8zNzAsIDE3MzcgUG9zdCBTdCwgU2FuIEZyYW5jaXNjbywgQ0EgOTQxMTUsIFVTQSIfGh0KFgoUChIJD5nH17iAhYARgkFAdxQx0eESAzM3MA,"1737 post st ste 370, San Francisco, CA, 94115",37.785329,-122.430369,1,94115,OK,subpremise
82,ROOFTOP,"1737 Post St, San Francisco, CA 94115, USA",ChIJD5nH17iAhYARgkFAdxQx0eE,"1737 post st, San Francisco, CA, 94115",37.785329,-122.430369,1,94115,OK,street_address
83,ROOFTOP,"1801 Haight St, San Francisco, CA 94117, USA",ChIJCRye1FOHhYARL8HpLbOX6A4,"1801 haight st, San Francisco, CA, 94117",37.769266,-122.4519974,1,94117,OK,street_address
84,ROOFTOP,"1152 Valencia St, San Francisco, CA 94110, USA",ChIJrXXy9T5-j4ARUDwzvTGZ208,"1152 valencia st, San Francisco, CA, 9411",37.7544615,-122.4210794,1,94110,OK,"establishment,food,point_of_interest,restaurant"
85,ROOFTOP,"50 United Nations Plaza, San Francisco, CA 94102, USA",ChIJzdTUHpuAhYAR3ZHR1a8TJ-k,"1 united nations plz, San Francisco, CA, 94108",37.780453,-122.4145237,1,94102,OK,"establishment,point_of_interest"
86,ROOFTOP,"493 Pine St, San Francisco, CA 94104, USA",ChIJnTKgLYqAhYARTofMgHjZPKs,"493 pine st, San Francisco, CA, 94104",37.7916102,-122.4039406,1,94104,OK,street_address
87,ROOFTOP,"4601 Geary Blvd, San Francisco, CA 94118, USA",ChIJWw_fBz6HhYARVqOOAtr43ZQ,"4601 geary blvd, San Francisco, CA, 94118",37.78066099999999,-122.4687255,1,94118,OK,street_address
88,ROOFTOP,"1015 Folsom St, San Francisco, CA 94103, USA",ChIJRwXhl4GAhYARKMdYXvUW1m8,"2499 folsom st, San Francisco, CA, 9411",37.7781268,-122.405787,1,94103,OK,"bar,establishment,night_club,point_of_interest"
89,ROOFTOP,"1015 Folsom St, San Francisco, CA 94103, USA",ChIJRwXhl4GAhYARKMdYXvUW1m8,"2499 folsom st, San Frascisco, CA, 9411",37.7781268,-122.405787,1,94103,OK,"bar,establishment,night_club,point_of_interest"
90,ROOFTOP,"2499 Folsom St, San Francisco, CA 94110, USA",ChIJLWU1tjl-j4ARElssxCPRB7s,"2499 folsom st, San Francisco, CA, 94123",37.7574554,-122.414318,1,94110,OK,premise
91,ROOFTOP,"614 Polk St, San Francisco, CA 94102, USA",ChIJFWpJTpeAhYAR4VIj6EHDUyw,"614 polk st, San Francisco, CA, 94102",37.7824687,-122.4189151,1,94102,OK,street_address
92,ROOFTOP,"2546 San Bruno Ave, San Francisco, CA 94134, USA",ChIJj8Pe0Px-j4ARbYMWFCQ8ZNo,"2546 san bruno ave, San Francisco, CA, 94134",37.7295056,-122.4045173,1,94134,OK,street_address
93,ROOFTOP,"2486 Sacramento St, San Francisco, CA 94115, USA",ChIJU5jWQMaAhYAR9SS3SkPnkow,"2486 sacramento st, San Francisco, CA, 94115",37.7900222,-122.4338229,1,94115,OK,street_address
94,ROOFTOP,"2567 Gough St, San Francisco, CA 94123, USA",ChIJnRCiGMOAhYARw4e4gEsYSq4,"2567 gough st, San Francisco, CA, 94123",37.7970802,-122.4273258,1,94123,OK,premise
95,ROOFTOP,"488 Fell St, San Francisco, CA 94102, USA",ChIJB-3fO6KAhYAROlEmFDa-TsY,"488 fell st, San Francisco, CA, 94102",37.7757205,-122.4258658,1,94102,OK,premise
96,ROOFTOP,"4063 24th St, San Francisco, CA 94114, USA",ChIJPw8Y-BJ-j4ARpyzh2bztKpc,"4063 24th st., San Francisco, CA, 94114",37.7512497,-122.433258,1,94114,OK,street_address
97,ROOFTOP,"4063 24th St, San Francisco, CA 94114, USA",ChIJPw8Y-BJ-j4ARpyzh2bztKpc,"4063 24th st, San Francisco, CA, 94114",37.7512497,-122.433258,1,94114,OK,street_address
98,ROOFTOP,"103 Horn Ave, San Francisco, CA 94124, USA",ChIJIdRXwAx_j4ARpfYHZof_ZTY,"103 horne ave, San Francisco, CA, 94124",37.7267232,-122.3656354,1,94124,OK,"bakery,establishment,food,furniture_store,home_goods_store,lodging,point_of_interest,store"
99,ROOFTOP,"1566 Carroll Ave, San Francisco, CA 94124, USA",ChIJ_-9xWhh_j4ARY3J0xgbVEXw,"1566 carroll ave, San Francisco, CA, 94124",37.7247626,-122.3925584,1,94124,OK,street_address
100,ROOFTOP,"1566 Carroll Ave, San Francisco, CA 94124, USA",ChIJ_-9xWhh_j4ARY3J0xgbVEXw,"1566 carroll ave ave, San Francisco, CA, 94124",37.7247626,-122.3925584,1,94124,OK,street_address
101,ROOFTOP,"1750 Cesar Chavez bldg h, San Francisco, CA 94124, USA",EjdibGRnIGgsIDE3NTAgQ2VzYXIgQ2hhdmV6LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEyNCwgVVNBIiIaIAoWChQKEgnJJaQjrn-PgBHLOffunXLlaxIGYmxkZyBo,"1750 cesar chavez st bldg h, San  Francisco, CA, 94124",37.750858,-122.394103,1,94124,OK,subpremise
102,ROOFTOP,"1750 Cesar Chavez J, San Francisco, CA 94124, USA",ChIJQSh_loXB0lQRg08jZHFBNiQ,"1750 cesar chavez  d, San  Francisco, CA, 94124",37.7509618,-122.3944272,1,94124,OK,"establishment,point_of_interest"
103,ROOFTOP,"1 Market St, San Francisco, CA 94105, USA",ChIJrRkIGGSAhYARUmBMkCt06yA,"1 market st, San Francisco, CA, 94105",37.7940057,-122.3949618,1,94105,OK,street_address
104,ROOFTOP,"1 Market St fl 37, San Francisco, CA 94105, USA",EjBmbCAzNywgMSBNYXJrZXQgU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTA1LCBVU0EiIRofChYKFAoSCa0ZCBhkgIWAEVJgTJArdOsgEgVmbCAzNw,"1 market st fl 37, San Francisco, CA, 94105",37.7940057,-122.3949618,1,94105,OK,subpremise
105,ROOFTOP,"1608 Bush St, San Francisco, CA 94109, USA",ChIJYR1RYZWAhYARgQiQKcCrpts,"1608 bush, San+francisco, CA, 94109",37.7883731,-122.4239125,1,94109,OK,street_address
106,ROOFTOP,"1901 Ocean Ave, San Francisco, CA 94127, USA",ChIJfQqpGcx9j4ARhUlUb51kGqc,"1901 ocean ave, San Francisco, CA, 94127",37.7251502,-122.4624509,1,94127,OK,street_address
107,ROOFTOP,"1901 Ocean Ave, San Francisco, CA 94127, USA",ChIJfQqpGcx9j4ARhUlUb51kGqc,"1901 ocean ave, San Francisco, CA, 94112",37.7251502,-122.4624509,1,94127,OK,street_address
108,ROOFTOP,"1198 Mission St, San Francisco, CA 94102, USA",ChIJbYsWtpyAhYARFAsowHdLZG8,"1198 mission st, San Francisco, CA, 94102",37.7776451,-122.4131776,1,94102,OK,street_address
109,ROOFTOP,"816 Mission St, San Francisco, CA 94103, USA",ChIJm_s6RYaAhYARjv6EcpOTcJU,"816 mission st, San Francisco, CA, 94103",37.7843083,-122.4050638,1,94103,OK,street_address
110,ROOFTOP,"333 O'Farrell St, San Francisco, CA 94102, USA",ChIJiQ9Zoo-AhYARJN83ypoCCiM,"333 o'farrell st, San Francisco, CA, 94102",37.7857289,-122.4104463,1,94102,OK,premise
111,ROOFTOP,"333 O'Farrell St, San Francisco, CA 94102, USA",ChIJiQ9Zoo-AhYARJN83ypoCCiM,"333 o'farrell st, San Francisco, CA, 94111",37.7857289,-122.4104463,1,94102,OK,premise
112,ROOFTOP,"101 Montgomery, San Francisco, CA 94104, USA",ChIJPS_u6YmAhYARorrL5fsQtlE,"101 montgomery st, San Francisco, CA, 94104",37.7904341,-122.4025256,1,94104,OK,premise
113,ROOFTOP,"915 Columbus Ave, San Francisco, CA 94133, USA",ChIJqa4PaOWAhYAR7N2s0TAjtxU,"915 columbus ave, San Francisco, CA, 94133",37.802989,-122.4143902,1,94133,OK,street_address
114,ROOFTOP,"401 Van Ness Ave, San Francisco, CA 94102, USA",ChIJ28Gus5mAhYAR5NBWsqLc2_A,"401 van ness ave basement, San Francisco, CA, 94102",37.7795368,-122.4210212,1,94102,OK,premise
115,ROOFTOP,"401 Van Ness Ave, San Francisco, CA 94102, USA",ChIJ28Gus5mAhYAR5NBWsqLc2_A,"401 van ness ave, San Francisco, CA, 94102",37.7795368,-122.4210212,1,94102,OK,premise
116,ROOFTOP,"154 McAllister St, San Francisco, CA 94102, USA",ChIJfXDd45qAhYARcUklF97LC20,"154 mcallister st, San Francisco, CA, 94102",37.7809083,-122.4146118,1,94102,OK,street_address
117,GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,"pier 39  k01, San+francisco, CA, 94133",37.80867300000001,-122.409821,2,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
118,GEOMETRIC_CENTER,"Beach St & The Embarcadero, San Francisco, CA 94133, United States",ChIJHSGzi_yAhYARnrPmDWAx9ro,"pier 39 #172, San+francisco, CA, 94133",37.80867300000001,-122.409821,1,94133,OK,"establishment,point_of_interest,premise,shopping_mall"
119,ROOFTOP,"1901 Hayes St, San Francisco, CA 94117, USA",ChIJFS5cQ02HhYARdH4LJUT82MA,"1901 hayes st, San Francisco, CA, 94117",37.7735733,-122.44779,1,94117,OK,street_address
120,RANGE_INTERPOLATED,"434 Beach St, San Francisco, CA 94133, USA",Eio0MzQgQmVhY2ggU3QsIFNhbiBGcmFuY2lzY28sIENBIDk0MTMzLCBVU0EiGxIZChQKEgmLk6ub44CFgBHrSWZVP6G3yxCyAw,"434 beach st, San Francisco, CA, 94133",37.8073574,-122.4162724,1,94133,OK,street_address
121,ROOFTOP,"579 Columbus Ave, San Francisco, CA 94133, USA",ChIJf7E7oPGAhYAR5jSa8Ll4sY8,"579 columbus st, San+francisco, CA, 94133",37.7999921,-122.4101145,1,94133,OK,premise
122,ROOFTOP,"2956 24th St, San Francisco, CA 94110, USA",ChIJG6-k9Eh-j4ARlUYs7hWXE08,"2956 24th st, San Francisco, CA, 9411",37.7528829,-122.4112649,1,94110,OK,premise
123,ROOFTOP,"1196 Folsom St, San Francisco, CA 94103, USA",ChIJ4X4vh4KAhYARCxKxUs_YSMs,"1196 folsom st, San Francisco, CA, 94103",37.7752219,-122.4100375,1,94103,OK,street_address
124,ROOFTOP,"1 Market St, San Francisco, CA 94105, USA",ChIJDVK5qGaAhYAR_goq49KaaEc,"1 market st plz25a, San Francisco, CA, 94105",37.7941414,-122.3947602,1,94105,OK,"bar,establishment,food,point_of_interest,restaurant"
125,ROOFTOP,"1516 Folsom St, San Francisco, CA 94103, USA",ChIJ34kFuid-j4ARVH8W47dyvJA,"1516 folsom st, San Francisco, CA, 94103",37.7718566,-122.4145835,1,94103,OK,premise
126,ROOFTOP,"448 Balboa St, San Francisco, CA 94118, USA",ChIJK2jJqkCHhYARnFAz5BUR944,"448 balboa st, San Francisco, CA, 94108",37.7774587,-122.4637229,1,94118,OK,street_address
127,ROOFTOP,"448 Balboa St, San Francisco, CA 94118, USA",ChIJK2jJqkCHhYARnFAz5BUR944,"448 balboa st #310, San+francisco, CA, 94118",37.7774587,-122.4637229,1,94118,OK,street_address
128,ROOFTOP,"4794 Mission St, San Francisco, CA 94112, USA",ChIJE-CcqIV-j4AReMOPNx1h8yA,"4794 mission st, San Francisco, CA, 94112",37.7213927,-122.4375256,1,94112,OK,street_address
129,ROOFTOP,"372 Ritch St, San Francisco, CA 94107, USA",ChIJb3xnRtZ_j4ARPL1F9g-TWTk,"372 ritch st, San Francisco, CA, 94107",37.7787033,-122.3939404,1,94107,OK,premise
