"business_id","score","date","type"
82074,"98","20160226","routine"
82074,"100","20170303","routine"
82074,"100","20180328","routine"
82089,"81","20180416","routine"
82090,"96","20161004","routine"
82090,"96","20180306","routine"
82090,"98","20160330","routine"
82094,"94","20160616","routine"
82094,"92","20170816","routine"
82095,"89","20180125","routine"
82097,"87","20160419","routine"
82097,"87","20170420","routine"
82097,"94","20171130","routine"
82100,"94","20180612","routine"
82100,"94","20161221","routine"
82100,"91","20160606","routine"
82105,"90","20160223","routine"
82105,"90","20180411","routine"
82105,"86","20170427","routine"
82105,"90","20160812","routine"
82107,"92","20160525","routine"
82111,"85","20160701","routine"
82111,"92","20171106","routine"
82113,"92","20170914","routine"
82113,"100","20150821","routine"
82114,"100","20171102","routine"
82123,"68","20160613","routine"
82123,"87","20171207","routine"
82134,"69","20171128","routine"
82141,"93","20171130","routine"
82142,"90","20180611","routine"
82142,"82","20160627","routine"
82142,"90","20170829","routine"
82143,"96","20171114","routine"
82145,"74","20170403","routine"
82145,"86","20171212","routine"
82145,"85","20160606","routine"
82176,"92","20170714","routine"
82176,"96","20160912","routine"
82176,"98","20180105","routine"
82196,"92","20160304","routine"
82196,"91","20160923","routine"
82196,"92","20171114","routine"
82196,"88","20170412","routine"
82207,"86","20171017","routine"
82217,"100","20161026","routine"
82217,"94","20170823","routine"
82217,"94","20180503","routine"
82217,"92","20160324","routine"
82218,"100","20150828","routine"
82218,"88","20171020","routine"
82228,"76","20180424","routine"
82228,"88","20160909","routine"
82228,"83","20170925","routine"
82231,"84","20180201","routine"
82231,"84","20170706","routine"
82231,"90","20160211","routine"
82232,"88","20170530","routine"
82232,"92","20160928","routine"
82232,"96","20180214","routine"
82232,"90","20160428","routine"
82259,"94","20161208","routine"
82259,"77","20180524","routine"
82278,"96","20170227","routine"
82278,"96","20180412","routine"
82290,"85","20160329","routine"
82290,"94","20180516","routine"
82290,"92","20170901","routine"
82290,"96","20160809","routine"
82290,"92","20150910","routine"
82315,"94","20161020","routine"
82315,"100","20171212","routine"
82315,"89","20160225","routine"
82324,"98","20180507","routine"
82337,"94","20180130","routine"
82337,"88","20161207","routine"
82339,"65","20160902","routine"
82339,"68","20170613","routine"
82340,"100","20180427","routine"
82340,"98","20170929","routine"
82340,"96","20170323","routine"
82340,"100","20160518","routine"
82345,"81","20160624","routine"
82345,"85","20171012","routine"
82345,"84","20170214","routine"
82351,"100","20150831","routine"
82351,"94","20170617","routine"
82354,"98","20180510","routine"
82354,"90","20170127","routine"
82354,"96","20160713","routine"
82354,"82","20151125","routine"
82361,"90","20150731","routine"
82361,"68","20160720","routine"
82361,"64","20170731","routine"
82373,"91","20160122","routine"
82373,"90","20160415","routine"
82373,"92","20171010","routine"
82376,"86","20160720","routine"
82376,"90","20150730","routine"
82376,"81","20180215","routine"
82376,"88","20170214","routine"
82388,"90","20170130","routine"
82388,"88","20180416","routine"
82394,"100","20170530","routine"
82394,"90","20170426","routine"
82394,"89","20160618","routine"
82407,"100","20161005","routine"
82413,"85","20170124","routine"
82413,"83","20171204","routine"
82413,"82","20150814","routine"
82416,"89","20180503","routine"
82416,"88","20170518","routine"
82416,"87","20160721","routine"
82429,"96","20160929","routine"
82429,"96","20171114","routine"
82429,"93","20160315","routine"
82429,"96","20180622","routine"
82441,"100","20161009","routine"
82453,"87","20160923","routine"
82453,"89","20151025","routine"
82453,"90","20171020","routine"
82466,"83","20160217","routine"
82466,"92","20161206","routine"
82466,"92","20170901","routine"
82472,"94","20180104","routine"
82472,"85","20161005","routine"
82472,"87","20160204","routine"
82476,"94","20161109","routine"
82476,"98","20171117","routine"
82485,"79","20180411","routine"
82485,"86","20160801","routine"
82538,"93","20170321","routine"
82538,"86","20160621","routine"
82538,"96","20180222","routine"
82544,"100","20160615","routine"
82550,"92","20160301","routine"
82550,"94","20170920","routine"
82557,"92","20171018","routine"
82563,"92","20180515","routine"
82563,"83","20160311","routine"
82563,"85","20170630","routine"
82578,"94","20170123","routine"
82601,"100","20180614","routine"
82601,"100","20170104","routine"
82601,"100","20170915","routine"
82635,"96","20171204","routine"
82635,"98","20180724","routine"
82635,"93","20161114","routine"
82636,"89","20150812","routine"
82636,"94","20170202","routine"
82653,"100","20151028","routine"
82653,"100","20170224","routine"
82653,"96","20170926","routine"
82655,"81","20170201","routine"
82655,"94","20160506","routine"
82655,"82","20180514","routine"
82656,"89","20151020","routine"
82656,"81","20170411","routine"
82656,"90","20180720","routine"
82664,"86","20180208","routine"
82664,"100","20160210","routine"
82664,"90","20161109","routine"
82677,"96","20160805","routine"
82677,"98","20180116","routine"
82680,"80","20160706","routine"
82680,"86","20180501","routine"
82680,"82","20170504","routine"
82687,"100","20161002","routine"
82687,"100","20150809","routine"
82690,"84","20171020","routine"
82690,"80","20160811","routine"
82690,"94","20151015","routine"
82700,"84","20171011","routine"
82700,"87","20161122","routine"
82700,"94","20151202","routine"
82715,"100","20161207","routine"
82715,"96","20160524","routine"
82715,"100","20180108","routine"
82718,"96","20161207","routine"
82718,"100","20180108","routine"
82718,"92","20160524","routine"
82719,"79","20180712","routine"
82719,"89","20170227","routine"
82721,"92","20161207","routine"
82721,"98","20160524","routine"
82721,"96","20180108","routine"
82733,"83","20180413","routine"
82733,"85","20170322","routine"
82733,"85","20160802","routine"
82792,"93","20180524","routine"
82792,"94","20170627","routine"
82793,"92","20170322","routine"
82803,"98","20170314","routine"
82803,"100","20171102","routine"
82803,"98","20180525","routine"
82803,"94","20160810","routine"
82803,"100","20150910","routine"
82806,"87","20171108","routine"
82806,"96","20170113","routine"
82806,"98","20160114","routine"
82807,"92","20161209","routine"
82812,"100","20161005","routine"
82821,"90","20160923","routine"
82869,"81","20180710","routine"
82869,"63","20170801","routine"
82869,"85","20160705","routine"
82873,"73","20180307","routine"
82878,"67","20170726","routine"
82878,"94","20161008","routine"
82878,"87","20151118","routine"
82880,"94","20170530","routine"
82880,"84","20160527","routine"
82890,"98","20180125","routine"
82890,"98","20170221","routine"
82890,"78","20150825","routine"
82891,"92","20180125","routine"
82891,"96","20170221","routine"
82891,"83","20150825","routine"
82892,"87","20161101","routine"
82892,"92","20171130","routine"
82895,"96","20180125","routine"
82895,"85","20150825","routine"
82895,"96","20170221","routine"
82897,"90","20170221","routine"
82897,"78","20150825","routine"
82897,"89","20180125","routine"
82898,"92","20180125","routine"
82898,"81","20150825","routine"
82898,"100","20170221","routine"
82909,"83","20171011","routine"
82909,"93","20160912","routine"
82909,"89","20180328","routine"
82911,"89","20160824","routine"
82911,"88","20170927","routine"
82926,"96","20161003","routine"
82926,"100","20180502","routine"
82930,"85","20160705","routine"
82930,"93","20171016","routine"
82932,"100","20151009","routine"
82932,"96","20170125","routine"
82933,"94","20170424","routine"
82933,"100","20170919","routine"
82933,"86","20150830","routine"
82933,"98","20180326","routine"
82933,"100","20160410","routine"
82934,"90","20170522","routine"
82934,"75","20171107","routine"
82934,"89","20180522","routine"
82944,"90","20171212","routine"
82944,"91","20151030","routine"
82944,"91","20170130","routine"
82945,"94","20160927","routine"
82945,"96","20171128","routine"
82945,"92","20150828","routine"
82950,"70","20160614","routine"
82950,"93","20160909","routine"
82950,"86","20180420","routine"
82955,"98","20171006","routine"
82955,"100","20151118","routine"
82955,"96","20161110","routine"
82959,"98","20171004","routine"
82959,"94","20180615","routine"
82959,"94","20160226","routine"
82963,"85","20170726","routine"
82963,"86","20160528","routine"
82992,"100","20151105","routine"
82992,"92","20170111","routine"
82992,"96","20180302","routine"
82994,"100","20160710","routine"
82996,"92","20170928","routine"
82996,"84","20160726","routine"
82998,"92","20160726","routine"
82998,"100","20170928","routine"
83000,"94","20160726","routine"
83000,"100","20170928","routine"
83005,"96","20160726","routine"
83005,"96","20170928","routine"
83013,"98","20170928","routine"
83013,"92","20160726","routine"
83030,"100","20160622","routine"
83040,"92","20170130","routine"
83040,"90","20180712","routine"
83043,"83","20171010","routine"
83043,"83","20160622","routine"
83046,"96","20151023","routine"
83046,"96","20171019","routine"
83046,"85","20170126","routine"
83046,"92","20180703","routine"
83048,"69","20170530","routine"
83073,"96","20160505","routine"
83073,"94","20161118","routine"
83073,"96","20180614","routine"
83079,"100","20160702","routine"
83087,"100","20150809","routine"
83087,"100","20161002","routine"
83097,"92","20150728","routine"
83097,"80","20171129","routine"
83102,"100","20170927","routine"
83125,"100","20150819","routine"
83125,"86","20170914","routine"
83134,"89","20180420","routine"
83134,"94","20170309","routine"
83134,"90","20160727","routine"
83135,"68","20161017","routine"
83135,"85","20180116","routine"
83148,"90","20180710","routine"
83148,"96","20170712","routine"
83148,"96","20160426","routine"
83196,"96","20160523","routine"
83196,"96","20171003","routine"
83196,"93","20161110","routine"
83305,"88","20180227","routine"
83305,"84","20170125","routine"
83305,"100","20160127","routine"
83316,"86","20161114","routine"
83316,"88","20151013","routine"
83316,"87","20180410","routine"
83325,"100","20160722","routine"
83325,"86","20170630","routine"
83325,"98","20180122","routine"
83327,"96","20171211","routine"
83327,"96","20160815","routine"
83351,"78","20171127","routine"
83351,"77","20160316","routine"
83352,"94","20150731","routine"
83352,"94","20160218","routine"
83352,"98","20160801","routine"
83352,"100","20170905","routine"
83352,"98","20180306","routine"
83360,"87","20180409","routine"
83360,"89","20170727","routine"
83362,"96","20170727","routine"
83362,"100","20150814","routine"
83362,"94","20180517","routine"
83365,"96","20160308","routine"
83365,"98","20180131","routine"
83369,"92","20160613","routine"
83369,"92","20170309","routine"
83369,"98","20151204","routine"
83369,"86","20171117","routine"
83371,"98","20160415","routine"
83389,"100","20150813","routine"
83389,"96","20171023","routine"
83389,"96","20170112","routine"
83389,"93","20150814","routine"
83389,"98","20180628","routine"
83394,"92","20180125","routine"
83394,"100","20150730","routine"
83394,"90","20170221","routine"
83403,"88","20180312","routine"
83403,"88","20160912","routine"
83403,"78","20170918","routine"
83409,"100","20161206","routine"
83409,"100","20170907","routine"
83415,"87","20180709","routine"
83415,"90","20160902","routine"
83415,"88","20150825","routine"
83415,"87","20171012","routine"
83423,"72","20180612","routine"
83423,"75","20170328","routine"
